source,chunk_id,content
Part_API.wikitext,3,"Description: Makes a helix shape with a given pitch, height and radius. Defaults to right-handed cylindrical helix. Non-zero angle parameter produces a conical helix.  Lefthand True produces left handed helix.  Heightstyle applies only to conical helices. Heightstyle False (default) will cause the height parameter to be interpreted as the length of the side of the underlying frustum.  Heightstyle True will cause the height parameter to be interpreted as the vertical height of the helix.  Pitch is ""metric pitch"" (advance/revolution). For conical helix, radius is the minor radius.
Returns: the created shape
```start_code
makeLine((x1,y1,z1),(x2,y2,z2))
end_code```
Description: Makes a line of two points
Returns: the created shape
```start_code
makeLoft(shapelist<profiles>,[boolean<solid>,boolean<ruled>])
end_code```
Description: Creates a loft shape using the list of profiles. Optionally make result a solid (vs surface/shell) or make result a ruled surface.
Returns: the created shape"
Part_API.wikitext,4,"```start_code
makePlane(length,width,[pnt,dir])
end_code```
Description: Makes a plane. By default pnt is Vector(0,0,0) and dir is Vector(0,0,1)
Returns: the created shape
```start_code
makePolygon(list)
end_code```
Description: Makes a polygon of a list of Vectors
Returns: the created shape
```start_code
makeRevolution(Curve,[vmin,vmax,angle,pnt,dir])
end_code```
Description: Makes a revolved shape by rotating the curve or a portion of it around an axis given by (pnt,dir). By default vmin/vmax are set to bounds of the curve,angle is 360,pnt is Vector(0,0,0) and dir is Vector(0,0,1)
Returns: the created shape
```start_code
makeRuledSurface(Edge or Wire,Edge or Wire)
end_code```
Description: Creates a ruled surface out of two edges or wires. If wires are used then these must have the same number of edges.
Returns: the created shape
```start_code
makeShell(list)
end_code```"
Part_API.wikitext,5,"Description: Creates a shell out of a list of faces.    Note: Resulting shell should be manifold.   Non-manifold shells are not well supported.
Returns: the created shape
```start_code
makeSolid(Part.Shape)
end_code```
Description: Creates a solid out of the shells inside a shape.
Returns: the created shape
```start_code
makeSphere(radius,[center_pnt, axis_dir, V_startAngle, V_endAngle, U_angle])
end_code```
Description: Makes a sphere (or partial sphere) with a given radius. By default center_pnt is Vector(0,0,0), axis_dir is Vector(0,0,1), V_startAngle is 0, V_endAngle is 90 and U_angle is 360
Returns: the created shape
```start_code
makeTorus(radius1,radius2,[pnt,dir,angle1,angle2,angle])
end_code```
Description: Makes a torus with a given radii and angles. By default pnt is Vector(0,0,0),dir is Vector(0,0,1),angle1 is 0,angle2 is 360 and angle is 360
Returns: the created shape
```start_code
makeTube(edge,float)
end_code```
Description: Creates a tube.
Returns: the created shape"
Part_API.wikitext,6,"```start_code
open(string)
end_code```
Description: Creates a new document and load the file into the document.
Returns:
```start_code
read(string)
end_code```
Description: Loads the file and return the shape.
Returns: a shape
```start_code
show(shape)
end_code```
Description: Adds the shape to the active document or create one if no document exists.
Returns: 

Category:API
Category:Poweruser Documentation"
Std_LinkMakeRelative.wikitext,0,"Description 

Std LinkMakeRelative creates an App Link ( class), just like Std LinkMake, but it operates on selected subelements first, and sets the  to .

 Usage 

With selection:
 Select a subelement in the 3D view, this means a vertex, edge, or face, or any combination of these. These subelements must belong to a single object.
 Press the Make sub-link button. The produced object has the same icon as the original object, but has two arrow overlays indicating it is a relative Link.

Without selection:
 If no object is selected, this command does nothing.
 If an object is selected in the tree view only, but no subelement is selected in the 3D view, the command does nothing either.

 

 Properties 

This command creates a new App Link; its properties are described in Std LinkMake.

In particular,  is set to , so  becomes hidden, and instead  controls the position of the Link with respect to the position of .

 Scripting 

See Std LinkMake for the general information."
Std_LinkMakeRelative.wikitext,1,"In particular,  is set to , so  becomes hidden, and instead  controls the position of the Link with respect to the position of .

 Scripting 

See Std LinkMake for the general information.

An App Link is created with the  method of the document. To define a relative link, its  method is used to pick the source object, and one or more of its subelements. Then the  attribute is set to .
```start_code
import FreeCAD as App

doc = App.newDocument()
body = App.ActiveDocument.addObject(""Part::Box"", ""Box"")

obj = App.ActiveDocument.addObject(""App::Link"", ""Link"")
obj.setLink(body, '', ['Edge1', 'Edge6', 'Edge7', 'Edge10', 'Face2', 'Face3'])
obj.LinkTransform = True
obj.LinkPlacement.Base = App.Vector(20, 20, 0)
App.ActiveDocument.recompute()
end_code```"
BIM_IfcProperties.wikitext,0,"Description

The IFC properties manager allows you to edit the IFC properties of one selected object, many selected objects or all objects of the document. IFC properties are pieces of information attached to individual objects. They can only be attached to BIM objects, so any non-BIM object must first be converted to a BIM object using the Component tool before being able to hold IFC properties.

IFC properties can be custom, that is, you can define your own name and value for them, or follow a preset schema defined by the IFC standard. These properties are defined in Property sets and are usually made available for the most common IFC types. For example, the Pset_BeamCommon property set is made to be attached to beams. Predefined property sets usually contains usual properties that the IFC schema has defined for a particular type. For example, the Pset_WallCommon, that should be attached to walls, contains properties that define if the wall is load-bearing or is exterior or interior."
BIM_IfcProperties.wikitext,1,"You can create your own properties and property sets and attribute them to any object. There is no requirement in the IFC schema to add predefined Psets for common types or any restriction to add custom properties. This is a decision left to users. Usually, when working in a team, these things get decided alongside other BIM requirements, to make sure all BIM models produced meet the same requirements.

 Defining your own property sets 

The available predefined property sets are stored in the FreeCAD resource directory which can be found by entering this in the Python console:
```start_code
FreeCAD.getResourceDir()
end_code```
The predefined psets are in `/Mod/BIM/Presets/pset_definitions.csv`.

Inside the CSV file, each line represents a different property set, beginning with the name of the set, and any number of Name;Type pairs, defining a property name and its type. For example:
```start_code
Pset_FreeCAD;Name;IfcLabel;Version;IfcReal
end_code```"
BIM_IfcProperties.wikitext,2,"This would define a property set named ""FreeCAD"" (the ""Pset_"" prefix is not mandatory but is a common practice) that contains two properties: one called ""Name"" which is an IfcLabel (a piece of text), and another called ""Version"" which is an IfcReal (a numeric value with decimals).

You can add a custom csv file with your own property sets. This file must be named CustomPsets.csv and be placed in `$USERAPPDATA/BIM`.

The `$USERAPPDATA` folder depends on your platform/operating system:
 On Windows it is usually: `%APPDATA%/FreeCAD`
 On Linux it is usually: `$HOME/.FreeCAD`
 On macOS it is usually: `$HOME/Library/Preferences/FreeCAD`

It can also be found by entering this in the Python console:
```start_code
FreeCAD.getUserAppDataDir()
end_code```"
Macro_View_Rotation.wikitext,0,"Description

This GUI allows the view to be rotated with more precision than when using the mouse. Rotation is according to axes fixed with respect to the user and not the objects, though the aim is that the objects rotate about their approximate shared centre rather than the view centre.

The GUI defaults to the top right of the screen, this behaviour can be changed by editing.

Three icons are referred to symbolise the rotation directions. A zip file containing these icons can be found here, the images should be placed in the folder containing your macros. Please feel free to contribute better ones!

Script

The latest version of the macro is to be found at ViewRotation.FCMacro but the easiest way to install this macro is through the Addon Manager.

ToolBar Icon 

Macro View Rotation.FCMacro

Option"
Macro_View_Rotation.wikitext,1,"The latest version of the macro is to be found at ViewRotation.FCMacro but the easiest way to install this macro is through the Addon Manager.

ToolBar Icon 

Macro View Rotation.FCMacro

Option

At the end of the function 'initUI' the first two arguments (right-300, 0) (line 91) provide the position for the top left corner of the window - my experience is that the behaviour was as intended on Ubuntu but Vista positioned the window too high and the 0 needed to be changed to ~30.
```start_code
self.setGeometry(right-300, 0, 300, 150)
end_code```
Forum

View+Rotation"
Sketcher_ConstrainSnellsLaw.wikitext,0,"Description 

The  Sketcher ConstrainSnellsLaw tool constrains two lines to follow the law of refraction of light as it penetrates through an interface where two materials with different refraction indices meet. See Snell's law.

Usage"
Sketcher_ConstrainSnellsLaw.wikitext,1,"Usage 

 Prepare two lines to represent a beam of light, and an edge to act as an interface. The lines should be on different sides of the interface. The interface can be a line, an arc, a circle or a conic.
 Select an endpoint of the first line, an endpoint of the second line, and the interface edge. Note the selection order of the endpoints.
 There are several ways to invoke the tool:
 Select the Sketch → Sketcher constraints →  Constrain refraction (Snell's law) option from the menu.
 Use the keyboard shortcut: K then W.
 The Refractive index ratio dialog opens.
 Enter the Ratio n2/n1. Where n2 is for the medium where the second selected line resides, and n1 is for the first line's medium.
 A Snell's law constraint is added. If required the endpoints are made coincident and constrained onto the interface. These additional constraints are called helper constraints.

Notes"
Sketcher_ConstrainSnellsLaw.wikitext,2,"The actual Snell's law constraint enforces the plain law equation n1*sin(theta1) = n2*sin(theta2). It needs the line ends to be made coincident and on the interface by other constraints, otherwise the behavior is undefined. The necessary helper constraints are added automatically based on the current coordinates of the elements.
 In Python the helper constraints must be added manually (see Scripting).
 These helper constraints can be temporarily deleted and the endpoints dragged apart, which can be useful in case one wants to construct a reflected ray or birefringence rays.
 Unlike the reality, refraction indices are associated with rays of light, but not according to the sides of the boundary. This is useful to emulate birefringence, construct paths of different wavelengths due to refraction, and easily construct angle of onset of total internal reflection. 
 Both rays can be on the same side of the interface, satisfying the constraint equation. This is physical nonsense, unless the ratio n2/n1 is 1.0, in which case the constraint emulates a reflection.
 Arcs of circle and ellipse are also accepted as rays. But this is also physical nonsense."
